Churned,Age,Membership_Years,Login_Frequency,Session_Duration_Avg,Pages_Per_Session,Mobile_App_Usage,Social_Media_Engagement_Score,Email_Open_Rate,Total_Purchases,Average_Order_Value,Days_Since_Last_Purchase,Cart_Abandonment_Rate,Wishlist_Items,Discount_Usage_Rate,Returns_Rate,Customer_Service_Calls,Product_Reviews_Written,Payment_Method_Diversity,Credit_Balance
0,,6.7,24.0,54.1,16.3,38.6,66.0,58.5,28.6,121.2,54.0,16.0,,21.0,7.2,3.0,4.0,1.0,4728.0
0,70.0,0.3,33.0,47.3,16.4,31.7,,47.9,22.0,109.27,89.0,36.9,9.0,,8.6,4.0,5.0,2.0,4087.0
0,45.0,1.5,8.0,23.4,9.3,15.4,0.0,,13.0,133.43,0.0,66.7,5.0,,,7.0,1.0,1.0,300.0
0,27.0,2.7,12.0,19.7,13.1,7.2,36.8,21.2,8.0,137.98,62.0,70.2,1.0,83.8,2.9,5.0,2.0,2.0,271.0
0,25.0,2.5,20.0,,10.3,21.5,35.5,24.3,18.0,70.47,41.0,61.8,8.0,40.6,14.1,4.0,5.0,2.0,
0,43.0,8.1,19.0,22.0,,9.4,0.0,25.0,9.1,120.97,70.0,70.3,1.0,55.2,2.3,10.0,2.0,,483.0
0,35.0,3.6,6.0,29.8,7.7,,37.3,13.2,10.0,126.91,30.0,48.8,3.0,54.1,2.2,7.0,0.0,3.0,1568.0
0,46.0,3.1,14.0,26.4,8.1,,32.7,24.5,12.0,124.91,33.0,45.6,5.0,39.2,4.2,1.0,5.0,1.0,2362.0
0,43.0,1.3,1.0,17.1,5.8,10.9,10.1,12.0,6.0,133.96,18.0,69.7,2.0,14.7,0.8,5.0,3.0,1.0,1334.0
0,37.0,1.9,9.0,29.2,11.4,,54.3,38.0,15.0,107.49,63.0,41.2,6.0,19.7,5.6,6.0,0.0,1.0,2638.0
0,27.0,10.0,16.0,36.5,15.4,17.2,22.1,18.7,14.0,186.92,10.0,50.9,4.0,58.2,6.0,3.0,4.0,2.0,1057.0
1,19.0,2.3,21.0,30.2,9.8,18.3,23.6,28.2,14.0,162.69,10.0,43.3,7.0,12.9,3.8,4.0,3.0,3.0,
0,32.0,0.1,14.0,32.2,6.7,23.8,33.4,19.6,27.0,85.25,7.0,42.5,3.0,13.3,7.1,4.0,7.0,2.0,2378.0
0,48.0,1.1,13.0,17.6,8.8,11.1,29.9,29.6,9.0,103.7,30.0,77.3,5.0,22.3,5.4,11.0,5.0,2.0,
0,,1.0,25.0,45.4,,34.5,50.4,29.4,24.0,90.27,68.0,27.7,17.0,40.0,11.2,3.0,5.0,4.0,4307.0
0,23.0,3.2,9.0,28.7,11.9,20.3,35.5,,11.0,126.23,59.0,57.3,2.0,59.9,0.3,4.0,2.0,5.0,2915.0
0,40.0,3.5,24.0,59.9,16.3,34.0,80.2,44.9,25.0,170.39,19.0,12.7,11.0,65.3,15.9,0.0,7.0,1.0,4414.0
0,,3.4,1.0,17.8,5.9,19.3,,26.5,11.7,125.52,13.0,72.2,1.0,86.04,2.4,10.0,1.0,4.0,1729.0
0,27.0,0.4,6.0,16.8,8.4,15.9,14.1,6.1,9.1,102.95,21.0,57.7,1.0,61.67999999999999,6.6,4.0,1.0,2.0,0.0
0,39.0,4.1,9.0,,5.5,20.0,6.7,15.2,13.0,86.57,13.0,74.6,1.0,36.7,9.7,8.0,3.0,2.0,571.0
0,38.0,0.6,21.0,32.9,15.2,18.4,69.0,37.8,15.0,73.42,,35.6,8.0,,6.0,4.0,3.0,1.0,2992.0
1,24.0,5.0,4.0,14.9,5.4,12.9,23.6,8.1,11.0,202.86,15.0,63.3,0.0,68.5,6.9,7.0,,1.0,848.0
1,42.0,4.3,5.0,15.8,5.8,3.2,0.0,8.6,11.0,235.03,20.0,71.9,2.0,65.8,,6.0,4.0,2.0,1578.0
0,44.0,6.1,2.0,,9.0,19.9,24.5,27.4,8.0,51.17,68.0,78.1,1.0,13.0,7.4,8.0,1.0,2.0,3116.0
0,50.0,2.2,3.0,17.6,5.4,12.3,26.0,4.4,10.0,71.79,21.0,55.8,5.0,,4.9,7.0,,3.0,2271.0
0,50.0,9.0,14.0,30.1,12.6,23.2,27.8,26.7,14.0,74.87,2.0,44.4,6.0,58.1,2.0,6.0,2.0,1.0,2214.0
1,21.0,0.9,16.0,27.9,10.2,10.0,2.9,0.0,9.0,133.08,23.0,82.1,5.0,68.9,10.2,11.0,3.0,1.0,1838.0
0,26.0,3.1,13.0,40.4,9.0,32.8,21.9,32.1,21.0,165.29,89.0,42.4,6.0,63.2,5.0,3.0,7.0,3.0,
1,44.0,0.9,19.0,38.0,9.1,21.7,28.8,26.4,11.0,231.55,65.0,46.7,3.0,,3.5,10.0,,1.0,3212.0
0,44.0,2.0,19.0,42.4,13.8,,51.0,19.0,18.0,140.73,82.0,29.7,12.0,8.7,15.5,5.0,3.0,4.0,2440.0
1,44.0,4.8,18.0,,11.1,17.0,,28.1,12.0,235.37,8.0,65.0,4.0,15.4,2.0,10.0,4.0,1.0,1919.0
0,75.0,1.0,6.0,28.3,4.9,16.0,5.9,33.5,11.0,62.36,78.0,60.4,2.0,27.6,12.7,4.0,1.0,4.0,3097.0
0,44.0,3.7,26.0,49.3,11.2,31.7,68.0,45.5,16.0,117.68,66.0,49.3,9.0,39.7,0.8,3.0,4.0,2.0,2761.0
0,51.0,2.4,2.0,16.2,7.9,11.4,1.8,22.2,6.0,59.86,12.0,67.1,4.0,63.2,3.9,9.0,3.0,3.0,1484.0
1,49.0,1.0,10.0,30.0,12.0,,44.0,37.9,20.8,177.04,61.0,52.7,3.0,50.88,16.0,7.0,5.0,3.0,
1,45.0,1.2,4.0,11.0,5.5,10.0,15.2,0.0,9.1,113.84,15.0,79.9,,35.04,13.4,5.0,2.0,2.0,
1,34.0,1.0,16.0,25.8,8.5,25.7,22.7,40.4,16.900000000000002,148.38,,51.1,9.0,71.88,2.2,7.0,0.0,2.0,1491.0
0,47.0,0.9,14.0,15.9,7.1,21.1,16.6,21.2,12.0,63.72,1.0,47.0,11.0,21.6,4.3,4.0,,1.0,
0,28.0,3.4,10.0,37.0,11.1,27.1,27.7,28.9,15.0,114.67,62.0,24.5,7.0,50.4,1.1,5.0,7.0,1.0,2365.0
1,35.0,1.0,8.0,29.6,6.9,11.1,25.7,0.0,14.0,145.2,20.0,83.8,1.0,11.3,1.4,7.0,4.0,,3097.0
0,32.0,3.2,9.0,,6.5,13.9,26.5,,12.0,154.15,2.0,63.0,7.0,23.9,3.5,6.0,2.0,3.0,1499.0
1,38.0,2.0,12.0,,,7.8,27.7,1.5,4.0,134.78,61.0,65.4,1.0,35.0,7.0,11.0,0.0,4.0,2450.0
1,65.0,3.4,5.0,3.2,1.0,,9.5,6.1,6.0,107.67,75.0,60.9,,46.3,0.7,10.0,2.0,1.0,0.0
0,18.0,0.6,21.0,36.3,13.7,35.6,34.5,44.6,18.0,164.94,21.0,17.9,,73.1,,3.0,5.0,3.0,2795.0
1,46.0,2.4,10.0,15.6,2.1,8.5,20.6,20.9,14.3,264.62,20.0,78.9,1.0,43.92,4.0,8.0,1.0,2.0,938.0
0,18.0,1.5,23.0,24.4,11.5,20.5,25.7,20.9,15.0,104.43,1.0,62.3,5.0,46.8,12.6,6.0,3.0,,3524.0
0,32.0,2.8,8.0,25.9,11.8,20.0,25.0,18.5,30.0,118.81,112.0,41.7,5.0,40.6,0.9,3.0,2.0,1.0,3072.0
0,51.0,3.1,4.0,26.5,10.8,16.7,9.8,13.4,9.0,105.01,4.0,48.4,2.0,30.4,8.4,10.0,4.0,2.0,1250.0
0,38.0,6.5,11.0,18.0,8.2,,,22.3,14.0,179.48,27.0,39.4,0.0,42.5,2.4,5.0,6.0,2.0,1685.0
0,25.0,3.4,3.0,15.1,7.5,21.8,34.7,19.5,13.0,121.69,95.0,55.4,1.0,74.64,1.9,4.0,3.0,3.0,2510.0
0,29.0,3.7,7.0,32.1,4.3,17.7,15.1,16.8,8.0,160.08,23.0,58.5,8.0,85.4,3.6,5.0,5.0,2.0,1257.0
1,46.0,7.3,2.0,16.9,5.6,15.9,15.3,19.2,17.0,131.87,69.0,48.5,2.0,29.3,6.3,6.0,,3.0,2779.0
1,29.0,3.6,0.0,,9.4,10.4,38.8,7.7,6.0,158.31,57.0,72.5,3.0,10.8,21.1,3.0,0.0,3.0,2544.0
0,40.0,6.5,20.0,35.9,11.7,21.6,59.7,34.9,14.0,136.75,7.0,49.2,6.0,7.4,9.1,4.0,3.0,5.0,3812.0
0,38.0,2.7,23.0,22.0,10.9,16.6,39.8,27.1,14.0,112.92,12.0,51.3,9.0,16.5,3.0,5.0,2.0,5.0,2324.0
1,30.0,5.5,0.0,16.1,1.9,8.5,18.3,,4.0,78.49,6.0,98.4,0.0,14.8,2.1,6.0,1.0,2.0,
1,63.0,4.8,7.0,20.3,9.7,2.3,26.2,0.0,11.7,105.07,134.0,52.9,2.0,53.28,4.2,9.0,1.0,1.0,1220.0
1,45.0,3.1,8.0,22.1,8.2,19.7,,5.4,9.0,119.9,126.0,51.7,,45.8,2.8,5.0,1.0,2.0,396.0
1,18.0,3.6,0.0,11.1,7.4,3.0,0.0,5.7,11.7,161.23,4.0,76.9,,34.32,18.3,10.0,0.0,2.0,939.0
0,40.0,2.8,8.0,18.4,4.5,7.8,2.8,3.8,9.0,190.55,79.0,54.2,5.0,30.2,14.6,5.0,1.0,2.0,342.0
0,30.0,2.6,10.0,24.9,9.0,12.3,25.4,9.9,13.0,171.85,33.0,59.4,2.0,62.75999999999999,9.3,8.0,5.0,,972.0
1,48.0,7.4,4.0,25.7,3.5,7.3,0.0,4.1,2.0,67.68,57.0,96.2,1.0,34.1,9.1,11.0,1.0,2.0,1820.0
0,28.0,2.3,19.0,41.2,7.7,35.5,19.6,43.4,19.5,105.5,48.0,65.7,7.0,42.96,6.9,8.0,5.0,1.0,3266.0
0,36.0,1.9,20.0,45.5,10.9,35.6,41.1,41.3,14.0,253.35,13.0,54.5,4.0,27.0,0.9,3.0,,1.0,2964.0
0,44.0,3.1,28.0,43.3,13.1,33.0,50.6,48.4,22.1,151.71,18.0,27.0,7.0,,11.1,4.0,,3.0,4178.0
1,48.0,2.6,20.0,31.3,7.1,23.6,57.2,27.2,15.0,158.22,30.0,38.4,7.0,59.9,12.0,10.0,0.0,,818.0
0,23.0,1.7,12.0,24.9,4.8,14.7,,3.0,7.0,71.53,11.0,63.4,2.0,54.5,2.6,5.0,1.0,,1167.0
0,33.0,5.3,13.0,32.6,9.4,18.3,80.4,35.6,17.0,222.18,23.0,36.9,12.0,17.2,6.9,2.0,3.0,2.0,
0,32.0,3.4,34.0,42.5,17.8,36.9,72.1,54.3,21.0,92.24,29.0,21.5,9.0,63.0,5.2,3.0,7.0,3.0,2973.0
1,30.0,5.2,7.0,26.9,5.3,19.4,19.8,16.9,10.4,227.67,51.0,73.9,5.0,65.28,8.3,8.0,1.0,2.0,1199.0
0,59.0,6.9,9.0,14.0,8.6,19.3,21.0,21.1,13.0,87.46,13.0,55.7,3.0,49.8,2.2,6.0,,2.0,2348.0
0,42.0,2.7,25.0,49.0,15.1,23.8,58.8,18.8,29.9,276.45,20.0,20.7,6.0,62.04,5.9,0.0,5.0,1.0,3734.0
1,22.0,0.9,13.0,37.3,12.0,27.6,50.9,48.2,21.0,73.79,17.0,52.0,9.0,17.6,9.9,6.0,2.0,2.0,2181.0
0,49.0,1.3,33.0,66.4,20.3,44.8,,44.1,33.0,70.31,49.0,10.1,16.0,60.2,0.6,1.0,3.0,2.0,6187.0
0,63.0,4.8,11.0,33.6,7.8,12.8,51.3,18.0,18.2,98.03,6.0,62.6,7.0,11.4,13.9,3.0,4.0,2.0,2330.0
1,,1.6,0.0,16.6,,13.1,0.0,,5.2,240.15,32.0,84.0,0.0,36.72,8.0,2.0,2.0,2.0,0.0
0,19.0,5.1,16.0,29.1,15.1,29.5,38.1,57.8,18.0,228.77,25.0,44.8,6.0,,12.2,4.0,,3.0,1684.0
0,32.0,7.3,2.0,22.2,9.4,12.9,8.7,15.9,9.1,111.77,0.0,62.0,0.0,86.04,5.5,6.0,2.0,2.0,428.0
0,53.0,5.5,0.0,27.5,5.8,14.0,0.0,,10.4,109.49,22.0,66.8,1.0,31.56,8.8,8.0,0.0,2.0,2195.0
1,29.0,1.9,4.0,,3.0,12.2,1.9,0.0,3.9,140.47,3.0,62.2,,99.0,9.5,10.0,0.0,2.0,
0,43.0,1.5,12.0,28.6,7.6,24.0,21.3,12.7,11.7,97.74,19.0,64.6,5.0,25.8,5.0,7.0,2.0,2.0,
1,47.0,7.5,1.0,,3.9,11.1,0.0,11.5,6.0,106.08,46.0,83.0,4.0,74.0,9.6,4.0,0.0,3.0,951.0
0,26.0,1.9,7.0,21.9,6.3,10.1,17.5,12.7,7.0,89.4,9.0,61.3,2.0,81.6,5.2,8.0,1.0,1.0,1213.0
0,37.0,1.6,11.0,30.3,7.8,14.5,22.9,0.9,15.0,135.93,96.0,52.6,,,4.6,7.0,3.0,1.0,2298.0
0,18.0,5.4,23.0,35.0,14.5,44.1,,33.2,17.0,158.94,55.0,38.9,4.0,,3.7,4.0,4.0,3.0,2390.0
0,25.0,2.0,20.0,26.9,14.2,,37.7,18.8,18.0,80.49,,57.3,2.0,69.4,3.8,5.0,4.0,2.0,1517.0
0,34.0,2.9,13.0,28.3,11.4,26.5,37.5,23.9,15.0,92.81,32.0,50.3,3.0,42.6,7.4,9.0,4.0,2.0,
1,23.0,4.5,4.0,14.3,6.0,14.9,9.2,17.5,6.5,160.49,30.0,85.4,2.0,74.75999999999999,1.8,3.0,1.0,2.0,0.0
0,57.0,9.7,3.0,18.4,11.0,9.2,0.0,15.1,9.0,115.64,2.0,67.4,3.0,24.0,5.0,5.0,6.0,4.0,1610.0
1,20.0,1.9,6.0,19.5,,15.8,22.8,23.1,18.0,108.53,37.0,57.3,1.0,22.2,1.4,7.0,0.0,1.0,621.0
0,32.0,0.9,13.0,38.1,10.1,,42.2,20.5,12.0,161.39,89.0,64.7,12.0,39.0,1.4,5.0,1.0,2.0,3009.0
0,39.0,0.3,9.0,29.3,9.0,,38.2,,9.0,175.38,9.0,40.2,4.0,79.4,2.7,1.0,1.0,2.0,1781.0
0,55.0,2.3,15.0,30.0,,22.7,13.2,33.4,20.8,90.89,39.0,48.4,4.0,8.76,2.2,5.0,4.0,2.0,
0,20.0,2.4,7.0,30.3,5.2,,36.4,25.4,14.3,115.75,6.0,54.7,5.0,72.84,11.0,7.0,2.0,2.0,2801.0
1,51.0,1.5,8.0,10.2,4.9,14.6,0.7,0.0,10.4,83.17,20.0,76.9,2.0,47.4,3.1,7.0,,2.0,0.0
1,38.0,1.7,5.0,14.7,,2.9,32.4,35.5,18.2,151.63,2.0,38.0,6.0,91.68,1.9,10.0,5.0,5.0,926.0
1,26.0,1.4,14.0,25.8,5.6,15.0,22.4,18.8,9.0,92.35,14.0,51.2,1.0,48.1,13.6,4.0,2.0,2.0,
0,43.0,2.1,9.0,20.5,4.1,10.4,0.0,4.4,4.0,75.58,20.0,59.1,2.0,40.1,6.5,3.0,0.0,2.0,1597.0
0,40.0,2.4,20.0,37.7,13.2,29.2,41.6,31.2,18.0,178.7,19.0,39.2,6.0,48.4,3.2,4.0,7.0,2.0,3609.0
0,30.0,0.5,15.0,28.6,11.6,31.6,33.0,32.6,23.4,76.59,10.0,45.6,,31.08,16.7,9.0,2.0,1.0,4219.0
0,38.0,2.0,3.0,9.4,4.8,0.8,22.8,13.7,3.0,91.96,5.0,54.4,0.0,50.2,6.5,9.0,0.0,2.0,1629.0
0,33.0,8.0,19.0,49.4,15.9,32.9,86.2,57.2,25.0,168.53,,38.8,5.0,19.4,3.2,0.0,7.0,2.0,5330.0
1,39.0,2.8,22.0,26.7,14.9,25.9,7.6,23.4,15.0,156.12,6.0,57.4,7.0,55.1,2.2,6.0,,1.0,3608.0
0,45.0,2.9,11.0,25.7,5.2,12.4,28.4,6.1,10.0,92.39,2.0,41.9,8.0,36.0,,7.0,2.0,3.0,158.0
0,57.0,5.7,24.0,37.9,11.5,20.3,,42.4,23.0,129.7,,44.3,8.0,16.0,0.4,1.0,2.0,3.0,1961.0
1,23.0,2.2,1.0,16.1,8.4,13.5,0.0,,8.0,78.47,10.0,77.9,1.0,12.4,2.8,10.0,1.0,3.0,1275.0
0,63.0,1.9,10.0,21.6,,10.0,,19.9,6.0,107.13,35.0,68.0,4.0,72.1,,14.0,2.0,1.0,1203.0
0,18.0,2.7,16.0,24.7,11.0,17.5,0.0,24.2,7.0,120.92,25.0,38.0,1.0,63.1,9.3,7.0,2.0,3.0,1938.0
0,36.0,2.2,8.0,17.8,4.5,32.9,34.4,0.0,6.0,67.65,24.0,43.0,2.0,78.2,0.5,7.0,1.0,2.0,1661.0
0,45.0,4.2,12.0,19.7,5.2,13.1,28.4,11.1,4.0,94.25,0.0,59.9,4.0,39.2,5.4,8.0,1.0,2.0,1052.0
0,41.0,2.4,26.0,33.5,8.5,32.6,20.0,15.3,12.0,124.4,,53.4,6.0,41.3,8.9,4.0,2.0,1.0,2592.0
0,30.0,1.5,3.0,22.4,4.3,10.5,0.0,5.6,4.0,91.21,8.0,68.0,2.0,63.7,2.7,8.0,3.0,1.0,427.0
1,35.0,3.2,7.0,20.3,6.0,17.3,23.8,0.0,12.0,67.6,2.0,63.7,0.0,9.3,9.6,7.0,3.0,3.0,
1,32.0,2.2,1.0,27.2,3.6,13.1,33.9,12.0,6.5,175.65,7.0,80.2,3.0,23.28,2.4,8.0,0.0,3.0,790.0
1,30.0,3.1,28.0,31.9,13.1,28.0,59.9,22.8,23.0,89.69,25.0,30.4,5.0,3.3,10.2,8.0,4.0,1.0,1859.0
0,48.0,4.9,14.0,41.5,12.5,,40.8,23.7,17.0,107.6,70.0,48.3,10.0,7.3,8.2,4.0,4.0,5.0,3562.0
0,42.0,8.8,39.0,69.1,20.9,48.5,84.4,61.0,37.7,79.85,23.0,1.3,10.0,44.4,0.6,1.0,7.0,2.0,4963.0
0,29.0,4.0,17.0,35.3,11.6,17.8,45.6,23.9,25.0,46.93,16.0,47.1,6.0,,9.7,3.0,6.0,3.0,2440.0
1,48.0,5.2,0.0,13.9,5.6,14.5,0.0,2.6,4.0,77.48,28.0,73.5,2.0,32.3,6.2,4.0,1.0,2.0,1551.0
0,,4.5,22.0,62.7,17.8,48.4,87.4,48.7,23.0,73.19,29.0,21.1,,8.5,2.5,1.0,7.0,4.0,5234.0
0,47.0,2.0,5.0,24.8,9.8,27.9,20.0,24.5,8.0,120.0,13.0,64.1,5.0,55.3,8.8,10.0,2.0,2.0,3187.0
1,45.0,1.2,0.0,19.0,1.0,9.9,0.0,18.4,6.5,87.42,42.0,79.3,2.0,54.24,0.3,8.0,0.0,3.0,0.0
1,,3.0,12.0,,,11.4,0.0,12.7,9.1,90.22,63.0,73.9,3.0,67.67999999999999,2.8,11.0,0.0,2.0,1272.0
0,31.0,1.0,12.0,10.9,7.5,23.9,0.0,0.0,6.0,254.81,15.0,73.4,5.0,61.7,9.8,4.0,1.0,4.0,1772.0
0,46.0,2.9,19.0,30.4,,25.8,,46.2,14.0,89.96,1.0,53.6,8.0,72.0,1.5,4.0,5.0,,2701.0
0,45.0,2.8,10.0,30.3,6.1,,34.2,11.3,7.0,77.65,29.0,64.4,5.0,59.8,12.8,8.0,2.0,5.0,0.0
0,37.0,1.1,11.0,24.3,11.6,18.7,55.2,19.1,15.6,236.89,14.0,67.0,6.0,77.39999999999999,16.5,3.0,3.0,3.0,
0,39.0,2.3,5.0,25.2,7.1,,33.5,8.7,7.0,210.06,10.0,72.5,3.0,71.5,2.2,5.0,,3.0,461.0
0,53.0,1.3,10.0,19.2,3.5,20.2,13.4,13.2,4.0,51.84,4.0,70.8,1.0,19.8,4.7,8.0,0.0,2.0,1065.0
1,30.0,1.8,0.0,13.7,7.6,12.0,3.7,0.0,5.0,140.96,26.0,70.2,0.0,28.4,4.9,7.0,0.0,1.0,1606.0
0,44.0,4.4,23.0,33.5,12.7,23.2,,44.4,14.0,118.44,75.0,43.3,,51.3,18.4,4.0,4.0,,3920.0
1,35.0,5.6,0.0,24.2,3.1,,0.0,0.0,5.2,53.67,21.0,67.6,0.0,12.0,8.3,7.0,0.0,1.0,
0,35.0,1.6,6.0,28.0,,30.5,29.8,21.0,19.0,234.78,20.0,45.8,1.0,27.6,10.7,5.0,4.0,1.0,2966.0
0,51.0,0.2490930928061621,16.0,31.4,7.4,16.0,38.5,24.0,66.0,71.92,15.0,66.7,8.0,9.9,81.5135327608781,3.0,1.0,1.0,1384.0
1,47.0,4.7,14.0,18.5,6.0,,,11.2,16.0,140.16,,77.4,2.0,77.0,,11.0,5.0,3.0,2430.0
0,,4.5,21.0,,12.7,28.4,74.3,28.6,16.900000000000002,84.4,13.0,63.8,,66.6,3.5,3.0,3.0,2.0,2477.0
0,53.0,0.9,0.0,,8.1,11.1,45.4,21.8,7.0,135.0,103.0,63.6,,49.1,0.4,3.0,4.0,,0.0
0,38.0,2.9,25.0,31.9,11.6,23.0,32.0,35.9,19.5,52.49,11.0,45.2,4.0,25.92,2.3,7.0,8.0,1.0,2496.0
0,46.0,3.7,12.0,22.2,8.9,20.6,13.5,23.7,9.0,59.95,,71.2,3.0,55.3,0.7,8.0,0.0,3.0,3773.0
1,34.0,0.9,13.0,20.4,7.2,10.1,,6.2,23.4,104.31,42.0,57.3,8.0,60.35999999999999,4.7,10.0,2.0,2.0,2256.0
0,41.0,3.0,24.0,41.2,12.0,29.4,38.7,27.0,21.0,80.88,5.0,41.6,12.0,35.6,17.3,2.0,3.0,2.0,2716.0
1,36.0,0.5,5.0,16.9,7.7,15.0,9.0,8.7,4.0,64.59,4.0,81.9,1.0,27.9,9.2,6.0,0.0,4.0,173.0
0,39.0,2.2,21.0,41.0,13.2,,,28.9,24.7,146.85,13.0,24.0,4.0,21.72,1.0,3.0,6.0,1.0,2433.0
0,45.0,4.6,15.0,30.5,8.7,14.7,24.9,19.9,11.0,90.67,26.0,53.6,5.0,30.3,8.5,8.0,3.0,2.0,2475.0
0,28.0,3.1,34.0,61.7,22.8,50.6,64.5,52.1,26.0,98.12,,2.8,13.0,48.0,4.1,1.0,6.0,3.0,5587.0
1,63.0,4.7,12.0,27.0,4.0,17.5,28.8,8.0,9.0,77.94,58.0,84.9,6.0,38.4,1.6,5.0,2.0,4.0,2324.0
0,25.0,2.3,8.0,29.3,6.3,,18.9,14.7,8.0,100.84,40.0,60.2,,37.8,8.5,5.0,1.0,1.0,
1,23.0,0.4,24.0,29.4,10.2,35.5,9.4,24.5,15.6,85.44,3.0,38.6,4.0,16.32,3.1,4.0,3.0,,3185.0
1,51.0,2.9,30.0,42.2,15.1,45.7,67.7,35.7,22.0,63.49,10.0,30.1,15.0,75.1,1.0,1.0,6.0,2.0,3532.0
1,47.0,1.8,16.0,41.1,14.8,32.8,45.9,30.9,21.0,214.41,22.0,59.1,3.0,41.8,7.5,6.0,5.0,4.0,4553.0
0,45.0,2.8,0.0,20.7,,19.1,26.1,8.9,14.3,106.12,40.0,55.6,3.0,40.92,2.2,1.0,3.0,3.0,680.0
0,45.0,5.4,14.0,28.6,8.9,22.4,48.0,27.6,15.0,137.44,63.0,49.3,5.0,12.1,4.2,5.0,3.0,1.0,
0,37.0,4.0,14.0,32.3,9.3,21.2,27.7,21.5,12.0,67.45,5.0,49.2,3.0,57.7,13.6,3.0,3.0,1.0,3521.0
0,27.0,3.1,5.0,22.6,9.7,17.3,30.8,2.7,10.4,100.57,3.0,61.6,1.0,95.28,8.4,6.0,0.0,1.0,1561.0
1,38.0,3.2,16.0,27.0,,27.9,1.9,22.1,14.0,178.15,43.0,36.2,4.0,43.2,13.4,6.0,2.0,1.0,2225.0
0,,3.1,24.0,57.3,16.1,,11.3,36.9,18.0,70.05,25.0,34.2,,47.0,3.6,6.0,5.0,4.0,5114.0
0,49.0,3.3,14.0,24.4,11.7,11.9,7.8,35.2,15.0,127.03,5.0,51.1,3.0,,4.1,7.0,4.0,2.0,1325.0
0,36.0,0.8,5.0,,8.8,18.3,26.4,6.4,8.0,115.69,3.0,65.1,2.0,,8.1,3.0,1.0,2.0,2306.0
1,28.0,10.0,1.0,,6.2,11.5,15.0,2.7,7.0,111.73,56.0,70.5,1.0,6.0,1.5,12.0,0.0,5.0,1863.0
0,34.0,4.5,17.0,45.0,13.0,25.0,50.4,28.6,18.0,152.88,41.0,65.9,6.0,43.0,4.5,4.0,4.0,2.0,3236.0
0,42.0,1.4,24.0,31.2,11.1,27.3,77.0,28.4,18.0,98.17,,65.1,,28.9,9.9,4.0,6.0,2.0,2267.0
0,31.0,3.8,4.0,21.5,5.2,13.6,,24.1,11.0,129.52,8.0,57.0,3.0,24.7,7.0,7.0,,2.0,0.0
0,,1.1,20.0,28.7,14.1,11.2,36.2,31.7,16.900000000000002,113.27,25.0,51.2,5.0,78.48,8.0,8.0,7.0,3.0,
0,40.0,2.3,16.0,50.7,12.3,31.8,61.5,19.4,19.0,207.94,17.0,30.2,8.0,66.3,,5.0,5.0,1.0,4349.0
0,40.0,5.1,26.0,28.9,7.9,12.7,0.0,6.0,14.0,133.12,71.0,47.2,4.0,58.0,1.0,6.0,1.0,2.0,2890.0
0,31.0,4.8,13.0,29.8,8.4,18.0,22.9,30.8,10.0,59.72,5.0,64.7,2.0,57.4,,14.0,0.0,2.0,146.0
1,32.0,1.4,9.0,22.8,4.9,12.8,21.3,0.0,15.0,138.74,4.0,83.0,8.0,75.6,,10.0,0.0,3.0,877.0
1,40.0,1.3,0.0,,1.9,7.1,3.7,5.4,2.0,121.25,91.0,74.0,0.0,53.5,3.0,2.0,1.0,5.0,1751.0
0,20.0,2.9,28.0,36.5,,31.4,34.7,31.4,19.0,105.34,63.0,37.8,4.0,64.5,2.0,4.0,5.0,2.0,1744.0
1,21.0,2.0,1.0,16.5,2.8,4.6,12.7,,5.2,123.01,31.0,56.7,0.0,11.76,2.9,6.0,0.0,2.0,615.0
0,29.0,2.4,32.0,40.1,15.7,30.6,65.1,56.2,17.0,158.11,5.0,43.0,3.0,40.2,10.9,4.0,,4.0,3175.0
0,35.0,3.4,21.0,42.4,12.8,32.2,40.1,49.6,24.0,75.58,54.0,36.8,13.0,53.6,4.8,4.0,,1.0,2566.0
0,41.0,1.8,23.0,37.2,9.2,35.2,53.2,41.1,20.0,77.55,1.0,41.0,5.0,49.2,4.9,5.0,7.0,2.0,3181.0
0,55.0,1.2,4.0,21.4,7.0,16.6,6.1,15.9,6.0,154.01,22.0,80.2,3.0,33.7,10.0,9.0,2.0,2.0,733.0
0,48.0,2.4,6.0,19.5,5.3,17.9,17.0,14.3,10.0,128.39,18.0,62.0,4.0,26.7,8.1,7.0,2.0,3.0,1338.0
0,36.0,2.0,11.0,15.7,6.2,9.2,8.0,19.2,10.4,161.1,62.0,49.7,3.0,91.56,7.6,4.0,4.0,2.0,2284.0
0,37.0,5.2,8.0,23.9,9.4,14.1,25.6,25.0,5.0,73.92,17.0,60.7,4.0,68.9,7.1,5.0,4.0,2.0,722.0
0,25.0,6.3,0.0,16.3,,14.2,3.2,2.7,7.0,98.36,2.0,64.1,1.0,,8.1,5.0,,2.0,
0,37.0,4.1,8.0,34.6,,18.8,18.2,16.1,8.0,58.23,33.0,54.0,2.0,58.6,1.9,3.0,2.0,1.0,0.0
0,34.0,1.5,16.0,30.6,12.9,23.8,30.7,28.2,18.2,127.17,55.0,62.0,3.0,67.32,2.0,7.0,4.0,2.0,3665.0
1,41.0,6.2,0.0,20.8,4.3,7.5,4.4,2.8,5.0,106.36,6.0,91.5,2.0,78.8,7.7,3.0,1.0,4.0,494.0
